ID,Name,Address,City,State,County,Type,Ownership,Emergency Services,Can.use.EHRs,Overall rating,Mortality national comparison,Readmission,Patient.experience,Effectiveness.of.care,Timeliness.of.care
351305,KENMARE COMMUNITY HOSPITAL,PO BOX 697,KENMARE,ND,WARD,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,NA,NA,NA,NA,NA,NA
351306,COOPERSTOWN MEDICAL CENTER,1200 ROBERTS AVE NE,COOPERSTOWN,ND,GRIGGS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,NA,NA,NA,NA,NA,NA
351307,ST ANDREWS HEALTH CENTER - CAH,316 OHMER STREET,BOTTINEAU,ND,BOTTINEAU,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,NA,NA,NA,NA,Same as the national average,Same as the national average
351308,NELSON COUNTY HEALTH SYSTEM,200 N MAIN ST,MCVILLE,ND,NELSON,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
351309,SANFORD MAYVILLE,42 6TH AVENUE SE,MAYVILLE,ND,TRAILL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,Same as the national average,NA
351310,SAKAKAWEA MEDICAL CENTER - CAH,510 8TH AVENUE NE,HAZEN,ND,MERCER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,NA,NA
351311,LISBON AREA HEALTH SERVICES,905 MAIN ST,LISBON,ND,RANSOM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,NA,Same as the national average,NA,Same as the national average,Above the national average
351312,NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190,NORTHWOOD,ND,GRAND FORKS,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,NA,NA,NA,NA,NA,NA
351313,SOUTHWEST HEALTHCARE SERVICES,802 2ND ST NW,BOWMAN,ND,BOWMAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N,ELGIN,ND,GRANT,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
351315,OAKES COMMUNITY HOSPITAL,1200 N 7TH ST,OAKES,ND,DICKEY,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,NA,Same as the national average,Above the national average
351316,PRESENTATION MEDICAL CENTER,213 SECOND AVE NE,ROLLA,ND,ROLETTE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
351318,CARRINGTON HEALTH CENTER,PO BOX 461,CARRINGTON,ND,FOSTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,Same as the national average,Same as the national average,NA,Same as the national average,Above the national average
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,BOX 380,CAVALIER,ND,PEMBINA,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,NA,Same as the national average,NA,Same as the national average,NA
351320,UNITY MEDICAL CENTER,164 W 13TH STREET,GRAFTON,ND,WALSH,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Y,NA,NA,NA,NA,NA,NA
351321,WISHEK COMMUNITY HOSPITAL,1007 4TH AVE S,WISHEK,ND,MCINTOSH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,Same as the national average,NA
351322,ASHLEY MEDICAL CENTER,612 CENTER AVENUE N,ASHLEY,ND,MCINTOSH,Critical Access Hospitals,Government - Local,Yes,Y,NA,NA,NA,NA,NA,NA
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,909 2ND ST,LANGDON,ND,CAVALIER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,Same as the national average,NA
351324,MERCY HOSPITAL OF VALLEY CITY,570 CHAUTAUQUA BLVD,VALLEY CITY,ND,BARNES,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,NA,Same as the national average,Same as the national average,NA,NA,NA
351325,ST LUKE'S HOSPITAL,702 1ST ST SW,CROSBY,ND,DIVIDE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
351326,FIRST CARE HEALTH CENTER,115 VIVIAN ST,PARK RIVER,ND,WALSH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,Same as the national average,NA,NA,NA
351327,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,WELLS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,Same as the national average,Same as the national average,NA,NA,NA
351328,LINTON HOSPITAL - CAH,518 NORTH BROADWAY,LINTON,ND,EMMONS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,Same as the national average,Same as the national average
351329,SANFORD HILLSBORO,12 THIRD STREET SE,HILLSBORO,ND,TRAILL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,1000 HIGHWAY 12,HETTINGER,ND,ADAMS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4,Same as the national average,Same as the national average,Same as the national average,NA,NA
351331,TOWNER COUNTY MEDICAL CENTER,HWY 281 N,CANDO,ND,TOWNER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,NA,NA,NA,NA,NA,NA
351332,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,PIERCE,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Y,3,NA,Same as the national average,NA,Same as the national average,Same as the national average
351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,1031 7TH ST NE,DEVILS LAKE,ND,RAMSEY,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,NA,Same as the national average,Above the national average
351334,CHI ST ALEXIUS HEALTH WILLISTON,1301 15TH AVE W,WILLISTON,ND,WILLIAMS,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,3,Same as the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average
351335,JAMESTOWN REGIONAL MEDICAL CENTER,2422 20TH ST SW,JAMESTOWN,ND,STUTSMAN,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average
351336,CHI ST ALEXIUS HEALTH DICKINSON,2500 FAIRWAY STREET,DICKINSON,ND,STARK,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,NA,NA
360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Above the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,ASHLAND,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,Same as the national average,Above the national average,Above the national average,Same as the national average,Above the national average
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Above the national average,Below the national average,Same as the national average,Below the national average
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Below the national average,Same as the national average,Above the national average,Same as the national average,Below the national average
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,SCIOTO,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,4,Same as the national average,Same as the national average,Above the national average,Same as the national average,Above the national average
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,ALLEN,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,TUSCARAWAS,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,Same as the national average,Above the national average,Above the national average,Same as the national average,Above the national average
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,MARION,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Below the national average,Same as the national average,Same as the national average,Same as the national average
360012,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,Same as the national average,Below the national average,Above the national average,Same as the national average,Same as the national average
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,SHELBY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Above the national average,Above the national average
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,ATHENS,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,Same as the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average
360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Above the national average,Above the national average,Same as the national average,Same as the national average,Same as the national average
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2,Same as the national average,Below the national average,Same as the national average,Same as the national average,Below the national average
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,SUMMIT,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,ERIE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Same as the national average,Above the national average,Below the national average,Same as the national average,Above the national average
360026,GREENE MEMORIAL HOSPITAL,1141 NORTH MONROE DRIVE,XENIA,OH,GREENE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,Same as the national average,Above the national average
360027,AKRON GENERAL MEDICAL CENTER,400 WABASH AVENUE,AKRON,OH,SUMMIT,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Above the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,WOOD,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,Below the national average,Above the national average
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,AUGLAIZE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Same as the national average,Above the national average,Above the national average,Same as the national average,Above the national average
360035,MOUNT CARMEL WEST,793 WEST STATE STREET,COLUMBUS,OH,FRANKLIN,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,2,Below the national average,Same as the national average,Below the national average,Same as the national average,Below the national average
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,WAYNE,Acute Care Hospitals,Government - Local,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Above the national average
360037,ST VINCENT CHARITY MEDICAL CENTER,2351 EAST 22ND STREET,CLEVELAND,OH,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Same as the national average,Above the national average,Above the national average,Same as the national average,Above the national average
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,MUSKINGUM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Above the national average,Same as the national average,Below the national average,Above the national average,Above the national average
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,KNOX,Acute Care Hospitals,Voluntary non-profit - Other,No,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Same as the national average
360041,PARMA COMMUNITY GENERAL HOSPITAL,7007 POWERS BOULEVARD,PARMA,OH,CUYAHOGA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Above the national average,Above the national average,Below the national average,Same as the national average,Below the national average
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,DARKE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Above the national average
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,BUTLER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,Same as the national average,Same as the national average,Above the national average,Same as the national average,Above the national average
360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,3000 ARLINGTON AVENUE,TOLEDO,OH,LUCAS,Acute Care Hospitals,Government - State,Yes,Y,1,Same as the national average,Below the national average,Below the national average,Same as the national average,Same as the national average
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Above the national average,Above the national average,Below the national average,Same as the national average,Same as the national average
360052,GOOD SAMARITAN HOSPITAL,2222 PHILADELPHIA DRIVE,DAYTON,OH,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,Same as the national average,Below the national average,Below the national average,Same as the national average,Same as the national average
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,GALLIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,Same as the national average,Same as the national average,Below the national average,Below the national average,Above the national average
360055,TRUMBULL MEMORIAL HOSPITAL,1350 EAST MARKET STREET,WARREN,OH,TRUMBULL,Acute Care Hospitals,Proprietary,Yes,Y,4,Above the national average,Same as the national average,Below the national average,Same as the national average,Same as the national average
360056,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,FAIRFIELD,OH,BUTLER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,Same as the national average,Same as the national average,Above the national average,Same as the national average,Same as the national average
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,800 WEST MAIN STREET,COLDWATER,OH,MERCER,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,4,Same as the national average,Same as the national average,Above the national average,Same as the national average,Above the national average
